AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2024;1;9;LICEO POLITECNICO ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;63;2185;2;82;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;1;34;0;0;0;0;0;0;0;0;70;2477
2024;2;7;PARVULARIO LAS ESPIGUITAS;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;10;357;0;0;0;0;1;44;1;5;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;450
2024;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;24;1026;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1114
2024;4;3;LICEO OCTAVIO PALMA PEREZ;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;59;2349;0;0;0;0;1;44;7;268;0;0;1;44;2;88;3;132;0;0;0;0;0;0;0;0;0;0;0;0;73;2925
2024;5;1;JOVINA NARANJO FERNANDEZ;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;53;1970;0;0;1;44;1;44;4;162;0;0;2;88;1;44;3;118;0;0;0;0;0;0;0;0;0;0;1;19;66;2489
2024;7;8;L. POLI. ANTONIO VARAS DE LA BARRA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;88;3593;4;162;0;0;1;44;3;84;0;0;1;44;2;88;2;88;0;0;0;0;0;0;0;0;0;0;0;0;101;4103
2024;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;51;1841;0;0;0;0;1;44;6;173;0;0;1;44;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;63;2278
2024;9;4;ESCUELA REPUBLICA DE ISRAEL;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;76;3122;1;44;0;0;1;44;7;276;0;0;0;0;2;88;2;88;0;0;1;44;0;0;0;0;0;0;0;0;90;3706
2024;10;8;ESCUELA REPUBLICA DE FRANCIA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;12;453;0;0;1;44;1;44;5;169;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;21;798
2024;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;22;856;0;0;0;0;1;44;2;82;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;29;1158
2024;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;26;962;1;44;0;0;1;44;2;66;0;0;1;44;1;44;1;44;0;0;2;84;0;0;0;0;0;0;0;0;35;1332
2024;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;23;880;0;0;0;0;1;44;5;164;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;2;46;34;1266
2024;14;0;ESCUELA ROMULO J. PENA MATURANA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;18;651;0;0;0;0;1;44;7;207;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;29;1034
2024;15;9;LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;46;1672;0;0;0;0;1;44;4;154;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;54;2002
2024;16;7;ESCUELA REGIMIENTO RANCAGUA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;23;838;0;0;0;0;1;44;6;234;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;32;1204
2024;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;33;1312;1;44;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;2;60;40;1592
2024;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;23;894;0;0;0;0;1;44;4;156;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;35;32;1261
2024;19;1;ESC. HUMBERTO VALENZUELA GARCIA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;22;820;0;0;0;0;1;44;1;35;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;27;1031
2024;20;5;ESCUELA TUCAPEL;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;35;1355;0;0;0;0;1;44;8;261;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;47;1792
2024;21;3;ESCUELA CARLOS GUIRAO MASSIF;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;22;1;ESCUELA GABRIELA MISTRAL;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;69;2654;0;0;0;0;1;44;0;0;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;74;2874
2024;25;6;COLEGIO CENTENARIO DE ARICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;49;1924;0;0;0;0;1;44;9;359;0;0;2;88;2;88;1;44;0;0;0;0;0;0;0;0;0;0;2;74;66;2621
2024;26;4;ESCUELA REPUBLICA DE ARGENTINA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;18;680;0;0;0;0;1;44;4;161;0;0;2;88;1;44;1;44;0;0;1;44;0;0;0;0;0;0;1;19;29;1124
2024;27;2;ESCUELA ESMERALDA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;23;712;0;0;0;0;1;44;5;115;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;959
2024;28;0;ESCUELA RICARDO SILVA ARRIAGADA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;50;1920;1;38;0;0;1;44;3;126;0;0;2;88;2;88;1;44;0;0;0;0;0;0;0;0;0;0;1;42;61;2390
2024;29;9;ESCUELA AMERICA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;41;1535;0;0;0;0;1;44;1;30;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;46;1741
2024;30;2;ESCUELA DR. RICARDO OLEA GUERRA;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;24;942;0;0;0;0;1;44;3;112;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1142
2024;31;0;ESCUELA DARIO SALAS DIAZ;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;23;959;0;0;1;44;1;44;9;326;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;1;38;38;1543
2024;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;49;1938;0;0;0;0;1;44;4;160;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;32;58;2306
2024;33;7;ESCUELA CARLOS CONDELL DE LA HAZA;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;17;672;0;0;0;0;1;44;2;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37;21;837
2024;35;3;ESCUELA GRAL. MANUEL BAQUEDANO;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;11;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;16;13;420
2024;36;1;ESCUELA IGNACIO CARRERA PINTO;15;AYP;151;15101;ARICA;151;ARICA;6;5;0;1;21;772;0;0;0;0;1;44;5;154;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;30;1102
2024;38;8;ESCUELA ESPAÑA;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;33;1293;0;0;0;0;1;44;2;77;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;2;70;41;1616
2024;39;6;ESCUELA PAMPA ALGODONAL;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;8;222;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;14;11;298
2024;41;8;ESCUELA VALLE DE CHACA;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;5;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;14;7;205
2024;42;6;ESCUELA MOLINOS LLUTA;15;AYP;151;15101;ARICA;151;ARICA;6;5;1;1;3;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;9;5;112
2024;43;4;JARDIN INFANTIL CEPILLIN;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;1;30;1;20;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;80
2024;44;2;JARDIN INFANTIL PEQUENILANDIA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;45;0;COLEGIO ITALIANO SANTA ANA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;42;1481;0;0;0;0;1;22;4;120;0;0;2;88;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;52;1843
2024;46;9;JARDIN INFANTIL SAN ANDRES;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;47;7;J.  I. KURUMI;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;1;30;0;0;0;0;1;40;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;90
2024;50;7;COLEGIO ADVENTISTA DE ARICA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;27;1011;1;41;1;44;1;44;3;126;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;42;37;1440
2024;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;52;3;LICEO BICENTENARIO DOMINGO SANTA MARIA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;138;5450;3;132;0;0;1;44;7;306;0;0;4;176;2;88;3;132;0;0;4;170;0;0;0;0;0;0;0;0;162;6498
2024;55;8;JARDIN INFANTIL MONTESSORI GARDEN;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;56;6;COLEGIO SAN MARCOS DE ARICA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;46;1673;0;0;1;44;1;44;6;221;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;57;2114
2024;57;4;JARDIN INFANTIL ZORZALITO;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;58;2;JARDIN INFANTIL PETETE J.M. BORGOÐO;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;59;0;COLEGIO SAN JORGE;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;1;38;1327;1;44;0;0;1;44;2;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;43;1536
2024;60;4;COLEGIO ALEMAN DE ARICA;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;49;1974;3;128;0;0;1;44;2;65;0;0;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;59;2387
2024;65;5;J.  I.  SOLDADITO DE PLOMO;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;66;3;JARDIN INFANTIL PLUTO;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30
2024;67;1;ABRAHAM LINCOLN SCHOOL;15;AYP;151;15101;ARICA;151;ARICA;3;2;0;1;35;1159;1;40;0;0;1;44;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1269
2024;69;8;JUNIOR COLLEGE;15;AYP;151;15101;ARICA;151;ARICA;4;3;0;1;46;1424;1;44;0;0;1;44;0;0;0;0;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;51;1644
2024;70;1;ESCUELA VALLE DE ESQUINA;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;72;8;LICEO VALLE DE CODPA;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;13;512;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;16;628
2024;73;6;ESCUELA VALLE DE COBIJA;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;74;4;ESCUELA VALLE DE CAMARONES;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;75;2;ESCUELA VALLE DE GUANACAGUA;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;76;0;ESCUELA VALLE DE CUYA;15;AYP;151;15102;CAMARONES;151;ARICA;6;5;1;1;3;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;5;98
2024;78;7;LICEO GRANADEROS;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;24;940;0;0;0;0;1;44;2;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1058
2024;79;5;ESCUELA EL MARQUEZ;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;58
2024;81;7;ESCUELA PAYACHATAS;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;58
2024;82;5;ESCUELA SAN FRANCISCO DE ASIS;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;58
2024;83;3;ESCUELA COTA COTANI;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;84;1;ESCUELA LOS ALAMOS;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;58
2024;86;8;ESCUELA SAN SANTIAGO DE BELEN;15;AYP;152;15201;PUTRE;151;ARICA;6;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;58
2024;87;6;ESCUELA ANCOLACANE;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;88;4;ESCUELA ALCERRECA;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
2024;89;2;ESCUELA HUMAPALCA;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;3;56
2024;90;6;ESCUELA INTERNADO VISVIRI;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;8;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;9;335
2024;91;4;ESCUELA COSAPILLA;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;92;2;ESCUELA CHISLLUMA;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;56
2024;93;0;ESCUELA CHUJLLUTA;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;94;9;ESCUELA GUACOYO;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;10;4;60
2024;95;7;ESCUELA COLPITAS;15;AYP;152;15202;GENERAL LAGOS;151;ARICA;6;5;1;1;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;60
2024;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;30;1268;0;0;0;0;1;44;4;133;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1577
2024;98;1;CENTRO DE DIAGNOSTICO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;100;7;ESCUELA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;101;5;HOGAR ESTUDIANTIL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;102;3;ESC.EDUC.ESPECIAL FLOR DEL INCA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;23;1003;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1179
2024;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;42;1416;2;88;0;0;1;44;5;216;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1852
2024;105;8;CENTRO DE CAPACITACION LABORAL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;10;427;1;44;1;44;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;647
2024;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;5;4;0;1;29;1073;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1117
2024;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;32;1386;1;44;0;0;1;44;5;203;1;44;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;44;1897
2024;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;50;1918;2;88;0;0;1;44;2;74;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;2168
2024;109;0;COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;55;2107;0;0;0;0;1;44;2;88;0;0;2;88;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;63;2459
2024;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;57;2297;0;0;2;79;1;44;3;132;0;0;1;44;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;68;2772
2024;111;2;ESCUELA GABRIELA MISTRAL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;34;1405;2;79;0;0;1;44;1;30;0;0;2;88;1;44;0;0;0;0;1;44;0;0;1;44;0;0;0;0;43;1778
2024;112;0;ESCUELA EDUARDO LLANOS;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;30;1248;0;0;0;0;1;44;6;227;0;0;2;88;2;88;0;0;0;0;1;44;0;0;0;0;0;0;0;0;42;1739
2024;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;50;2051;0;0;6;262;1;44;1;37;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2438
2024;114;7;ESCUELA PLACIDO VILLARROEL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;32;1303;0;0;0;0;1;44;2;74;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;38;1553
2024;115;5;ESCUELA JAVIERA CARRERA VERDUGO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;116;3;COLEGIO REPUBLICA DE CROACIA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;32;1251;2;88;0;0;1;44;6;236;0;0;1;44;3;132;1;44;0;0;0;0;0;0;0;0;0;0;0;0;46;1839
2024;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;44;1769;0;0;0;0;1;44;3;130;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;51;2075
2024;119;8;ESCUELA CENTENARIO;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;32;1281;0;0;0;0;1;44;7;308;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;44;1809
2024;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;122;8;ESCUELA THILDA PORTILLO OLIVARES;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;23;823;0;0;0;0;1;44;2;82;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;29;1081
2024;123;6;COLEGIO ESPANA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;33;1398;1;44;0;0;1;44;1;39;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;39;1657
2024;124;4;LICEO LUIS CRUZ MARTINEZ;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;61;2612;0;0;0;0;1;44;5;220;0;0;1;44;3;132;3;132;0;0;0;0;0;0;0;0;0;0;0;0;74;3184
2024;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;64;2613;0;0;0;0;1;44;6;234;0;0;1;44;3;132;1;44;0;0;1;30;0;0;0;0;0;0;0;0;77;3141
2024;126;0;COLEGIO REPUBLICA DE ITALIA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;6;5;0;1;37;1467;2;88;1;44;1;44;3;132;0;0;1;44;2;88;0;0;0;0;1;44;0;0;1;44;0;0;0;0;49;1995
2024;127;9;LICEO MARIA AUXILIADORA;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;38;1414;1;44;0;0;1;44;1;44;0;0;1;44;0;0;1;44;0;0;3;125;0;0;0;0;0;0;0;0;46;1759
2024;128;7;JARDIN INFANTIL LITTLE GARDEN;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;129;5;LICEO SUPERIOR GABRIELA MISTRAL;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;17;483;0;0;1;40;1;44;1;44;0;0;2;65;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;720
2024;130;9;COLEGIO NORTH COLLEGE;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;19;513;0;0;1;20;1;44;0;0;0;0;1;44;1;30;0;0;0;0;0;0;0;0;1;30;0;0;0;0;24;681
